"","status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"Fam193b","OK","negbinomial.size",0.265606030374883,0.513611937252966,"Fam193b",42,TRUE
"Tmed9","OK","negbinomial.size",0.733340004521572,0.869677262262599,"Tmed9",656,TRUE
"B4galt7","OK","negbinomial.size",0.587329277087551,0.781583418749601,"B4galt7",49,TRUE
"Caml","OK","negbinomial.size",0.667769254750972,0.829327526181912,"Caml",128,TRUE
"Ddx46","OK","negbinomial.size",0.792872466236278,0.900394435297568,"Ddx46",193,TRUE
"B230219D22Rik","OK","negbinomial.size",0.337225074661666,0.590701668721924,"B230219D22Rik",385,TRUE
"Txndc15","OK","negbinomial.size",0.510703241885608,0.726765334478676,"Txndc15",396,TRUE
"Pcbd2","OK","negbinomial.size",0.335322118727802,0.589338090097828,"Pcbd2",300,TRUE
"Pitx1","OK","negbinomial.size",0.210592448801034,0.45322079982705,"Pitx1",447,TRUE
"H2afy","OK","negbinomial.size",0.00420720403851284,0.0281300289114409,"H2afy",272,TRUE
"Cxcl14","OK","negbinomial.size",7.8798468784287e-08,1.62617981804184e-06,"Cxcl14",204,TRUE
"Tgfbi","OK","negbinomial.size",6.69951132063381e-07,1.18601459492926e-05,"Tgfbi",607,TRUE
"Smad5","OK","negbinomial.size",0.0846461954615034,0.259236202881008,"Smad5",118,TRUE
"Hnrnpa0","OK","negbinomial.size",0.473695385853006,0.701497356134372,"Hnrnpa0",281,TRUE
"Idnk","OK","negbinomial.size",0.0350046987373964,0.142640965109551,"Idnk",152,TRUE
"Ubqln1","OK","negbinomial.size",0.907204700962471,0.958165492835575,"Ubqln1",189,TRUE
"Gkap1","OK","negbinomial.size",0.0390573590098581,0.155369813654409,"Gkap1",141,TRUE
"2210016F16Rik","OK","negbinomial.size",0.150634767814444,0.372959171040357,"2210016F16Rik",170,TRUE
"Hnrnpk","OK","negbinomial.size",0.276157007156635,0.526832724241956,"Hnrnpk",631,TRUE
"Rmi1","OK","negbinomial.size",0.275798837196121,0.526418288131447,"Rmi1",43,TRUE
"Ntrk2","OK","negbinomial.size",0.0420656815461792,0.163733250228025,"Ntrk2",14,FALSE
"Agtpbp1","OK","negbinomial.size",0.109561077919495,0.305028928985307,"Agtpbp1",104,TRUE
"Naa35","OK","negbinomial.size",0.529418982475344,0.740962138003774,"Naa35",139,TRUE
"Golm1","OK","negbinomial.size",0.351460294509435,0.60368854387994,"Golm1",22,FALSE
"Isca1","OK","negbinomial.size",0.835147822908854,0.924130196851646,"Isca1",129,TRUE
"Zcchc6","OK","negbinomial.size",0.921959014933588,0.963666889408245,"Zcchc6",124,TRUE
"Gas1","OK","negbinomial.size",3.21559471580177e-33,2.79332979730811e-31,"Gas1",643,TRUE
"Dapk1","OK","negbinomial.size",0.0262238952485977,0.115923065150212,"Dapk1",160,TRUE
"Ctla2a","OK","negbinomial.size",0.00108581730466462,0.0092670744219891,"Ctla2a",32,FALSE
"6720489N17Rik","OK","negbinomial.size",0.0212789052060177,0.0985336412143119,"6720489N17Rik",14,FALSE
"2010111I01Rik","OK","negbinomial.size",4.86867390945146e-08,1.04119007307849e-06,"2010111I01Rik",408,TRUE
"Fancc","OK","negbinomial.size",0.290024173502193,0.54184909774351,"Fancc",36,FALSE
"Ptch1","OK","negbinomial.size",0.000394377270265683,0.00382962884800454,"Ptch1",40,TRUE
"Ercc6l2","OK","negbinomial.size",0.598355960344246,0.788102596570007,"Ercc6l2",60,TRUE
"Slc35d2","OK","negbinomial.size",0.0690761914903313,0.22753315750754,"Slc35d2",21,FALSE
"Zfp367","OK","negbinomial.size",0.00103613771493254,0.00894047963194859,"Zfp367",116,TRUE
"Habp4","OK","negbinomial.size",0.0111889663373733,0.0611627106227344,"Habp4",180,TRUE
"Cdc14b","OK","negbinomial.size",0.0289227530546007,0.124465580157395,"Cdc14b",69,TRUE
"1810034E14Rik","OK","negbinomial.size",0.523146321919333,0.736370833544338,"1810034E14Rik",25,FALSE
"Aaed1","OK","negbinomial.size",0.0158069146077758,0.0788305674653918,"Aaed1",32,FALSE
"Ctsl","OK","negbinomial.size",4.79717582018882e-45,6.3996609810757e-43,"Ctsl",691,TRUE
"Cdk20","OK","negbinomial.size",0.824257308173001,0.917863344645976,"Cdk20",36,FALSE
"Hiatl1","OK","negbinomial.size",0.318691395395491,0.572591915472483,"Hiatl1",211,TRUE
"Zfp369","OK","negbinomial.size",0.666282308405106,0.828490850864139,"Zfp369",15,FALSE
"Uqcrb","OK","negbinomial.size",0.846972372813502,0.930388129432615,"Uqcrb",671,TRUE
"Mterf3","OK","negbinomial.size",0.531779415978699,0.742754597464452,"Mterf3",118,TRUE
"Ptdss1","OK","negbinomial.size",0.394013339786342,0.642414300254001,"Ptdss1",232,TRUE
"Zfp429","OK","negbinomial.size",0.232325484813238,0.478837480746211,"Zfp429",15,FALSE
"Zfp874a","OK","negbinomial.size",0.840551744583876,0.927088863788907,"Zfp874a",15,FALSE
"Zfp874b","OK","negbinomial.size",0.0434362677522024,0.16716671236343,"Zfp874b",16,FALSE
"Zfp58","OK","negbinomial.size",0.0129728389971851,0.0682825898555455,"Zfp58",10,FALSE
"Zfp87","OK","negbinomial.size",0.133536569896186,0.346082278015551,"Zfp87",95,TRUE
"Zfp729b","OK","negbinomial.size",0.858616164083652,0.935776379568314,"Zfp729b",20,FALSE
"Zfp729a","OK","negbinomial.size",0.740114127463573,0.874562524696885,"Zfp729a",12,FALSE
"Zfp738","OK","negbinomial.size",0.792874318846065,0.900394435297568,"Zfp738",18,FALSE
"Zfp65","OK","negbinomial.size",0.0383666702160068,0.153329852510903,"Zfp65",13,FALSE
"Mtrr","OK","negbinomial.size",0.668308253872109,0.829678712336597,"Mtrr",18,FALSE
"Fastkd3","OK","negbinomial.size",0.509899677141008,0.726256258169206,"Fastkd3",19,FALSE
"1700001L19Rik","OK","negbinomial.size",0.306665496422027,0.560093475806535,"1700001L19Rik",24,FALSE
"Adcy2","OK","negbinomial.size",0.0744981757043805,0.238609112163624,"Adcy2",123,TRUE
"Papd7","OK","negbinomial.size",0.00329779168728239,0.0232567990230878,"Papd7",80,TRUE
"Nsun2","OK","negbinomial.size",0.0578597079237875,0.201433830514985,"Nsun2",160,TRUE
"A530095I07Rik","OK","negbinomial.size",0.188650330716132,0.424671676577939,"A530095I07Rik",16,FALSE
"Srd5a1","OK","negbinomial.size",0.742463584909543,0.876054118873473,"Srd5a1",24,FALSE
"Med10","OK","negbinomial.size",0.652512925593937,0.820934079286591,"Med10",201,TRUE
"Ice1","OK","negbinomial.size",0.211913153942717,0.454524320524066,"Ice1",79,TRUE
"Gm10263","OK","negbinomial.size",0.0280624741995916,0.121920188952881,"Gm10263",444,TRUE
"Ndufs6","OK","negbinomial.size",0.152202044573929,0.375519665049947,"Ndufs6",511,TRUE
"Mrpl36","OK","negbinomial.size",0.647074015918026,0.816967639726815,"Mrpl36",273,TRUE
"Lpcat1","OK","negbinomial.size",0.104216583496361,0.29491187743945,"Lpcat1",67,TRUE
"Clptm1l","OK","negbinomial.size",0.52394623523178,0.736957639262875,"Clptm1l",370,TRUE
"Nkd2","OK","negbinomial.size",0.0011584382035918,0.00976049511988701,"Nkd2",83,TRUE
"Trip13","OK","negbinomial.size",0.0804670280532327,0.250894133657353,"Trip13",11,FALSE
"Brd9","OK","negbinomial.size",0.98576158535309,0.993857286442597,"Brd9",229,TRUE
"Exoc3","OK","negbinomial.size",0.981968333163651,0.991971255875946,"Exoc3",189,TRUE
"Pdcd6","OK","negbinomial.size",0.623181174592244,0.802338774969304,"Pdcd6",505,TRUE
"Sdha","OK","negbinomial.size",0.190226626887365,0.426736499197742,"Sdha",364,TRUE
"Ccdc127","OK","negbinomial.size",0.640001195280682,0.812126250398394,"Ccdc127",222,TRUE
"Gm10116","OK","negbinomial.size",0.000229860850245263,0.00239611226776596,"Gm10116",318,TRUE
"Zfp825","OK","negbinomial.size",0.115126104972396,0.314505883062084,"Zfp825",48,TRUE
"Erap1","OK","negbinomial.size",0.106630884511289,0.300001429031761,"Erap1",36,FALSE
"Cast","OK","negbinomial.size",2.23261531139935e-05,0.000303624844411907,"Cast",263,TRUE
"Ell2","OK","negbinomial.size",0.697029741062558,0.845886428237711,"Ell2",101,TRUE
"Glrx","OK","negbinomial.size",0.449574994485651,0.682832392004094,"Glrx",86,TRUE
"Rhobtb3","OK","negbinomial.size",0.230236893429712,0.475845560268047,"Rhobtb3",40,TRUE
"Rfesd","OK","negbinomial.size",0.00152195589409049,0.0123674467216461,"Rfesd",69,TRUE
"Arsk","OK","negbinomial.size",0.414401229225602,0.659574680302,"Arsk",117,TRUE
"Ttc37","OK","negbinomial.size",0.793002540638206,0.900394435297568,"Ttc37",34,FALSE
"Slf1","OK","negbinomial.size",0.803760147987443,0.906951587790483,"Slf1",53,TRUE
"2210408I21Rik","OK","negbinomial.size",0.754704132178141,0.883167763699691,"2210408I21Rik",17,FALSE
"Fam172a","OK","negbinomial.size",0.0856072552284514,0.260612578671564,"Fam172a",118,TRUE
"Pou5f2","OK","negbinomial.size",0.727478580890694,0.865582309236978,"Pou5f2",19,FALSE
"A830082K12Rik","OK","negbinomial.size",0.519861556027756,0.734346224233837,"A830082K12Rik",14,FALSE
"Arrdc3","OK","negbinomial.size",0.00182514464198905,0.0143627604340796,"Arrdc3",132,TRUE
"Adgrv1","OK","negbinomial.size",0.0124387148890083,0.0661862483600318,"Adgrv1",68,TRUE
"Lysmd3","OK","negbinomial.size",0.0732598651950029,0.235972994933947,"Lysmd3",130,TRUE
"Mblac2","OK","negbinomial.size",0.0683996608212576,0.226168958147835,"Mblac2",18,FALSE
"Gm17259","OK","negbinomial.size",0.275030457754126,0.525309580636225,"Gm17259",10,FALSE
"Cetn3","OK","negbinomial.size",0.368376875391362,0.618431650282488,"Cetn3",432,TRUE
"Mef2c","OK","negbinomial.size",0.113292142686632,0.311546441950036,"Mef2c",274,TRUE
"Tmem161b","OK","negbinomial.size",0.367818057031651,0.617863760620099,"Tmem161b",38,TRUE
"Ccnh","OK","negbinomial.size",0.753926693672317,0.882648260944861,"Ccnh",156,TRUE
"Rasa1","OK","negbinomial.size",0.592399026130835,0.783942310678099,"Rasa1",196,TRUE
"Cox7c","OK","negbinomial.size",0.000296571875179477,0.00299134512444754,"Cox7c",707,TRUE
"Edil3","OK","negbinomial.size",2.00420827540235e-20,1.03498423659717e-18,"Edil3",324,TRUE
"Hapln1","OK","negbinomial.size",0.104303677249492,0.295010206004031,"Hapln1",86,TRUE
"Vcan","OK","negbinomial.size",6.87614144705623e-49,1.01386896125937e-46,"Vcan",255,TRUE
"Xrcc4","OK","negbinomial.size",0.792468943603474,0.900394435297568,"Xrcc4",83,TRUE
"Tmem167","OK","negbinomial.size",0.0140094074497667,0.072318293106253,"Tmem167",498,TRUE
"Rps23","OK","negbinomial.size",0.00487635541945784,0.0317331235949155,"Rps23",729,TRUE
"Atg10","OK","negbinomial.size",0.367474173264724,0.61756382507566,"Atg10",79,TRUE
"Ssbp2","OK","negbinomial.size",0.239853796773246,0.486274681255333,"Ssbp2",200,TRUE
"Zcchc9","OK","negbinomial.size",0.924163308698996,0.964321733152165,"Zcchc9",199,TRUE
"Msh3","OK","negbinomial.size",0.0696366829721598,0.228908380576715,"Msh3",40,TRUE
"Dhfr","OK","negbinomial.size",0.26651833081383,0.51484302966726,"Dhfr",56,TRUE
"Zfyve16","OK","negbinomial.size",0.269273439352535,0.518798012390047,"Zfyve16",66,TRUE
"Serinc5","OK","negbinomial.size",0.130397920786329,0.340694590891025,"Serinc5",63,TRUE
"Thbs4","OK","negbinomial.size",4.5299659135606e-187,4.6147998206691e-184,"Thbs4",699,TRUE
"Mtx3","OK","negbinomial.size",0.845055642971279,0.929130056430157,"Mtx3",18,FALSE
"Cmya5","OK","negbinomial.size",0.0131057258989888,0.0687881800581117,"Cmya5",31,FALSE
"Papd4","OK","negbinomial.size",0.549687552533347,0.754964580829706,"Papd4",79,TRUE
"Homer1","OK","negbinomial.size",0.0221425681251503,0.101901280661369,"Homer1",27,FALSE
"Jmy","OK","negbinomial.size",0.2263282557204,0.471594353589217,"Jmy",103,TRUE
"Arsb","OK","negbinomial.size",0.135550098561931,0.35013473378414,"Arsb",155,TRUE
"Lhfpl2","OK","negbinomial.size",0.00135122332894097,0.0111582967016305,"Lhfpl2",203,TRUE
"Scamp1","OK","negbinomial.size",0.35744613345381,0.608467472502415,"Scamp1",102,TRUE
"Gm9776","OK","negbinomial.size",0.925245709630208,0.965211638625593,"Gm9776",10,FALSE
"Ap3b1","OK","negbinomial.size",0.984542559401698,0.993228656882916,"Ap3b1",110,TRUE
"Tbca","OK","negbinomial.size",0.00507610996964902,0.032766640737262,"Tbca",645,TRUE
"Wdr41","OK","negbinomial.size",0.114047921851831,0.312627449185816,"Wdr41",43,TRUE
"Zbed3","OK","negbinomial.size",0.402510315691124,0.648959548686381,"Zbed3",52,TRUE
"Aggf1","OK","negbinomial.size",0.60971766328732,0.79558641532344,"Aggf1",148,TRUE
"F2r","OK","negbinomial.size",0.0499059512221015,0.184546592319137,"F2r",55,TRUE
"Poc5","OK","negbinomial.size",0.40073551265132,0.648237942957811,"Poc5",52,TRUE
"Polk","OK","negbinomial.size",0.1058227567074,0.298251964704004,"Polk",39,TRUE
"Col4a3bp","OK","negbinomial.size",0.110043288137345,0.305783992093512,"Col4a3bp",92,TRUE
"Hmgcr","OK","negbinomial.size",0.105463136677693,0.297537741593714,"Hmgcr",69,TRUE
"Gm6169","OK","negbinomial.size",0.0499654979437053,0.184610584429481,"Gm6169",81,TRUE
"Nsa2","OK","negbinomial.size",0.0189193150668621,0.090602497709084,"Nsa2",408,TRUE
"Gfm2","OK","negbinomial.size",0.938014653374641,0.970312213211135,"Gfm2",31,FALSE
"Hexb","OK","negbinomial.size",0.00500315988794266,0.0323703289285713,"Hexb",455,TRUE
"Enc1","OK","negbinomial.size",0.050756479569068,0.186007907293015,"Enc1",44,TRUE
"Gm10260","OK","negbinomial.size",0.122336199000837,0.32788793255283,"Gm10260",135,TRUE
"Arhgef28","OK","negbinomial.size",0.00416152493423378,0.0278745059252981,"Arhgef28",14,FALSE
"Utp15","OK","negbinomial.size",0.847909353545434,0.930897640426191,"Utp15",33,FALSE
"Ankra2","OK","negbinomial.size",0.0310151389718271,0.130807545095331,"Ankra2",148,TRUE
"Btf3","OK","negbinomial.size",1.00624555106006e-06,1.71890055566754e-05,"Btf3",695,TRUE
"Gm10320","OK","negbinomial.size",0.234846619557204,0.481488475086121,"Gm10320",200,TRUE
"Fcho2","OK","negbinomial.size",0.130092158518365,0.340261240775255,"Fcho2",149,TRUE
"Tnpo1","OK","negbinomial.size",0.0397064887109188,0.157337663541215,"Tnpo1",159,TRUE
"Ptcd2","OK","negbinomial.size",0.589535253334446,0.78320474793904,"Ptcd2",62,TRUE
"Mrps27","OK","negbinomial.size",0.724922088164792,0.863648407396838,"Mrps27",41,TRUE
"Map1b","OK","negbinomial.size",8.30884314186967e-05,0.000988417157619868,"Map1b",485,TRUE
"Mccc2","OK","negbinomial.size",0.568353465635828,0.768271282981313,"Mccc2",38,TRUE
"Bdp1","OK","negbinomial.size",0.000152413538269069,0.00169439098198729,"Bdp1",118,TRUE
"Serf1","OK","negbinomial.size",0.18461220385131,0.41985152626004,"Serf1",327,TRUE
"Smn1","OK","negbinomial.size",0.876351050857578,0.945099455884594,"Smn1",115,TRUE
"Gtf2h2","OK","negbinomial.size",0.652611316110775,0.820965694694358,"Gtf2h2",51,TRUE
"Rad17","OK","negbinomial.size",0.382615140816611,0.632573807611528,"Rad17",89,TRUE
"Ak6","OK","negbinomial.size",0.0981077537012253,0.283587275572079,"Ak6",220,TRUE
"Ccdc125","OK","negbinomial.size",0.265285901060722,0.513425736338347,"Ccdc125",11,FALSE
"Cdk7","OK","negbinomial.size",0.940578415227177,0.971529331831112,"Cdk7",90,TRUE
"Mrps36","OK","negbinomial.size",0.623880035583298,0.802756138986231,"Mrps36",297,TRUE
"Cenph","OK","negbinomial.size",0.0126334200716805,0.0669362200109937,"Cenph",15,FALSE
"Ccnb1","OK","negbinomial.size",3.13507449281733e-06,4.90665429699874e-05,"Ccnb1",11,FALSE
"Slc30a5","OK","negbinomial.size",0.0669799489660669,0.222657166453203,"Slc30a5",149,TRUE
"Pik3r1","OK","negbinomial.size",1.42235316830337e-19,6.89995220952711e-18,"Pik3r1",507,TRUE
"Mast4","OK","negbinomial.size",0.145712832835602,0.365619795063986,"Mast4",172,TRUE
"Srek1","OK","negbinomial.size",0.00362042720617419,0.0249759214793238,"Srek1",143,TRUE
"Erbb2ip","OK","negbinomial.size",0.137284617944164,0.351958688785701,"Erbb2ip",135,TRUE
"Nln","OK","negbinomial.size",0.182668976712818,0.417667527656364,"Nln",25,FALSE
"Sgtb","OK","negbinomial.size",0.242607000534571,0.488454164171453,"Sgtb",15,FALSE
"Trappc13","OK","negbinomial.size",0.943782544995532,0.974120585725333,"Trappc13",125,TRUE
"Trim23","OK","negbinomial.size",0.261560750109042,0.509039556394916,"Trim23",25,FALSE
"Ppwd1","OK","negbinomial.size",0.0556677540785115,0.196894132261239,"Ppwd1",47,TRUE
"Cenpk","OK","negbinomial.size",0.00911636014759302,0.0523886829815012,"Cenpk",15,FALSE
"Adamts6","OK","negbinomial.size",0.0909708341805738,0.27054648827694,"Adamts6",21,FALSE
"Cwc27","OK","negbinomial.size",0.644074286555917,0.814983791231438,"Cwc27",98,TRUE
"Srek1ip1","OK","negbinomial.size",0.0784617974758136,0.246701151098195,"Srek1ip1",117,TRUE
"Rgs7bp","OK","negbinomial.size",0.355656057253634,0.606895352152311,"Rgs7bp",18,FALSE
"Ipo11","OK","negbinomial.size",0.605139207412175,0.792195088581873,"Ipo11",34,FALSE
"Dimt1","OK","negbinomial.size",0.108203171226552,0.302601631336347,"Dimt1",64,TRUE
"Kif2a","OK","negbinomial.size",0.1424866466076,0.360755843173242,"Kif2a",112,TRUE
"Apoo-ps","OK","negbinomial.size",0.113107544053089,0.311252562754187,"Apoo-ps",11,FALSE
"Zswim6","OK","negbinomial.size",0.851755591212501,0.932744371653209,"Zswim6",48,TRUE
"Smim15","OK","negbinomial.size",0.00119248163994129,0.0100022075278309,"Smim15",210,TRUE
"Ndufaf2","OK","negbinomial.size",0.336564386387222,0.590579325299978,"Ndufaf2",194,TRUE
"Pde4d","OK","negbinomial.size",0.0783998787243358,0.246575650009797,"Pde4d",49,TRUE
"Plk2","OK","negbinomial.size",0.273684533526916,0.523640118892888,"Plk2",23,FALSE
"Gpbp1","OK","negbinomial.size",0.193323016215705,0.430948422461347,"Gpbp1",269,TRUE
"Mier3","OK","negbinomial.size",0.00929804314089824,0.0532960979216909,"Mier3",85,TRUE
"Map3k1","OK","negbinomial.size",0.532171725725204,0.74281954582137,"Map3k1",39,TRUE
"Il6st","OK","negbinomial.size",0.0619616571684503,0.211174674644055,"Il6st",422,TRUE
"Slc38a9","OK","negbinomial.size",0.380053202647601,0.630011270542754,"Slc38a9",74,TRUE
"Plpp1","OK","negbinomial.size",0.0264531283139035,0.116570385949533,"Plpp1",645,TRUE
"Skiv2l2","OK","negbinomial.size",0.205508079085486,0.447952447817927,"Skiv2l2",87,TRUE
"Dhx29","OK","negbinomial.size",0.716461873971844,0.857814477755983,"Dhx29",70,TRUE
"Gpx8","OK","negbinomial.size",0.586071965959192,0.780639777788982,"Gpx8",560,TRUE
"Snx18","OK","negbinomial.size",0.795082011570252,0.901008675148365,"Snx18",172,TRUE
"Arl15","OK","negbinomial.size",0.0632274774548576,0.214380366825759,"Arl15",25,FALSE
"Ndufs4","OK","negbinomial.size",0.423591077186187,0.666488665491932,"Ndufs4",279,TRUE
"Fst","OK","negbinomial.size",0.000110686709946171,0.00127215925298133,"Fst",39,TRUE
"Mocs2","OK","negbinomial.size",0.928218743766501,0.966086462040275,"Mocs2",310,TRUE
"Itga2","OK","negbinomial.size",0.0760256774069568,0.241839604521119,"Itga2",73,TRUE
"Itga1","OK","negbinomial.size",0.00192304946001384,0.0149549353845424,"Itga1",74,TRUE
"Pelo","OK","negbinomial.size",0.224891850208259,0.469736826362302,"Pelo",117,TRUE
"Parp8","OK","negbinomial.size",0.0144552344125406,0.0741517594710323,"Parp8",70,TRUE
"Emb","OK","negbinomial.size",0.210304953392199,0.453115073985982,"Emb",76,TRUE
"Mrps30","OK","negbinomial.size",0.212514202966116,0.45490623847914,"Mrps30",124,TRUE
"Nnt","OK","negbinomial.size",0.815267773283351,0.911947561131287,"Nnt",32,FALSE
"Paip1","OK","negbinomial.size",0.126391207574667,0.334256604328803,"Paip1",154,TRUE
"4833420G17Rik","OK","negbinomial.size",0.919332059244879,0.962447221216192,"4833420G17Rik",105,TRUE
"Gm21967","OK","negbinomial.size",0.305155160642635,0.558844374924231,"Gm21967",32,FALSE
"Hmgcs1","OK","negbinomial.size",0.681918870818205,0.837617326141489,"Hmgcs1",129,TRUE
"Nim1k","OK","negbinomial.size",0.0459497714660907,0.17436950187911,"Nim1k",50,TRUE
"Zfp131","OK","negbinomial.size",0.0919956642969481,0.27226392178222,"Zfp131",214,TRUE
"Rab10os","OK","negbinomial.size",0.682663695233799,0.83807289316279,"Rab10os",70,TRUE
"Rab10","OK","negbinomial.size",0.00208822526654299,0.0159840521426781,"Rab10",395,TRUE
"Kif3c","OK","negbinomial.size",0.629366210797142,0.805467994311647,"Kif3c",38,TRUE
"1110002L01Rik","OK","negbinomial.size",0.114719850622315,0.313778532114634,"1110002L01Rik",33,FALSE
"Asxl2","OK","negbinomial.size",0.0152392878215925,0.076924080778723,"Asxl2",94,TRUE
"Dtnb","OK","negbinomial.size",0.00478840466711195,0.0312576640881898,"Dtnb",47,TRUE
"Dnmt3a","OK","negbinomial.size",0.135604564039191,0.35013473378414,"Dnmt3a",163,TRUE
"Pomc","OK","negbinomial.size",0.596031281844116,0.786149546179986,"Pomc",12,FALSE
"Efr3b","OK","negbinomial.size",0.0899532770050547,0.268609180711715,"Efr3b",35,FALSE
"Dnajc27","OK","negbinomial.size",0.283257448780437,0.535423814818693,"Dnajc27",18,FALSE
"Adcy3","OK","negbinomial.size",0.0783220860454099,0.246400139310742,"Adcy3",56,TRUE
"Cenpo","OK","negbinomial.size",0.878297528090909,0.945099455884594,"Cenpo",17,FALSE
"Ptrhd1","OK","negbinomial.size",0.24265789148157,0.488454164171453,"Ptrhd1",156,TRUE
"Ncoa1","OK","negbinomial.size",0.794419537244042,0.900975748614071,"Ncoa1",82,TRUE
"Itsn2","OK","negbinomial.size",0.680046205111111,0.836368516417164,"Itsn2",104,TRUE
"Gm17541","OK","negbinomial.size",0.798518488502459,0.903037459093607,"Gm17541",38,TRUE
"Sf3b6","OK","negbinomial.size",0.010946927475641,0.0600858676671189,"Sf3b6",396,TRUE
"Fkbp1b","OK","negbinomial.size",0.437997153783425,0.675708867715207,"Fkbp1b",51,TRUE
"Ubxn2a","OK","negbinomial.size",0.913742389251174,0.961054224860339,"Ubxn2a",157,TRUE
"Atad2b","OK","negbinomial.size",0.479309352142681,0.706038241227322,"Atad2b",28,FALSE
"Klhl29","OK","negbinomial.size",0.823829132573695,0.917676864773442,"Klhl29",52,TRUE
"2810032G03Rik","OK","negbinomial.size",0.0518830778618268,0.188593481202701,"2810032G03Rik",32,FALSE
"Ldah","OK","negbinomial.size",0.583135748903793,0.778486919492007,"Ldah",85,TRUE
"Rhob","OK","negbinomial.size",0.000377154713998382,0.00369117530573438,"Rhob",230,TRUE
"Pum2","OK","negbinomial.size",0.76567853372969,0.887759301497662,"Pum2",292,TRUE
"Sdc1","OK","negbinomial.size",0.00173459918406061,0.0137955418428554,"Sdc1",314,TRUE
"Laptm4a","OK","negbinomial.size",2.38202239121169e-32,2.03762923022276e-30,"Laptm4a",728,TRUE
"Wdr35","OK","negbinomial.size",0.745348716678288,0.87725845174844,"Wdr35",81,TRUE
"Ttc32","OK","negbinomial.size",0.473662101443769,0.701497356134372,"Ttc32",69,TRUE
"Osr1","OK","negbinomial.size",0.0339635206604939,0.139565534477996,"Osr1",16,FALSE
"Rdh14","OK","negbinomial.size",0.341180888399594,0.59456213290932,"Rdh14",154,TRUE
"Kcns3","OK","negbinomial.size",0.80292954891241,0.906598968716591,"Kcns3",10,FALSE
"Smc6","OK","negbinomial.size",0.714138099758202,0.856912205720391,"Smc6",394,TRUE
"Fam49a","OK","negbinomial.size",0.00707265139536433,0.0426796615705184,"Fam49a",147,TRUE
"Rpl36-ps3","OK","negbinomial.size",0.388538530235802,0.637662971561569,"Rpl36-ps3",503,TRUE
"Ddx1","OK","negbinomial.size",0.0299589351233348,0.127844564734231,"Ddx1",274,TRUE
"Nbas","OK","negbinomial.size",0.0803128571694335,0.250746458021555,"Nbas",26,FALSE
"Trib2","OK","negbinomial.size",0.00769747705498241,0.0454467480917455,"Trib2",118,TRUE
"Lpin1","OK","negbinomial.size",0.956991592998809,0.980170714847331,"Lpin1",31,FALSE
"E2f6","OK","negbinomial.size",0.674194915634571,0.832968933252591,"E2f6",44,TRUE
"Rock2","OK","negbinomial.size",0.00533837007187927,0.0339222731468599,"Rock2",345,TRUE
"Pqlc3","OK","negbinomial.size",2.18650352273815e-05,0.000298804371656143,"Pqlc3",403,TRUE
"2410004P03Rik","OK","negbinomial.size",0.440179537048873,0.676246825729253,"2410004P03Rik",11,FALSE
"Pdia6","OK","negbinomial.size",0.339967783968988,0.593618902913764,"Pdia6",463,TRUE
"Nol10","OK","negbinomial.size",0.684515451715552,0.839259827949701,"Nol10",39,TRUE
"Odc1","OK","negbinomial.size",0.394202046605556,0.642466526011548,"Odc1",290,TRUE
"Hpcal1","OK","negbinomial.size",0.631071250676965,0.805983880198782,"Hpcal1",139,TRUE
"Asap2","OK","negbinomial.size",0.0616518322451776,0.210695465733291,"Asap2",178,TRUE
"Itgb1bp1","OK","negbinomial.size",0.00456910628561314,0.0300467850896262,"Itgb1bp1",328,TRUE
"Cpsf3","OK","negbinomial.size",0.682551325991432,0.838026751293961,"Cpsf3",99,TRUE
"Iah1","OK","negbinomial.size",0.844328663734196,0.92875905087916,"Iah1",264,TRUE
"Adam17","OK","negbinomial.size",0.017986590408195,0.0871412590204205,"Adam17",162,TRUE
"Ywhaq","OK","negbinomial.size",7.40714561299656e-09,1.75485145326088e-07,"Ywhaq",633,TRUE
"Taf1b","OK","negbinomial.size",0.989515589074098,0.995735604450821,"Taf1b",56,TRUE
"Klf11","OK","negbinomial.size",0.106863617423162,0.300532580168514,"Klf11",95,TRUE
"Cys1","OK","negbinomial.size",0.123630489295355,0.330207183035107,"Cys1",272,TRUE
"Rrm2","OK","negbinomial.size",0.000109398045665326,0.00125993268214352,"Rrm2",58,TRUE
"Kidins220","OK","negbinomial.size",0.420955311633632,0.664769750326259,"Kidins220",176,TRUE
"Id2","OK","negbinomial.size",3.48567383825343e-06,5.39509130268894e-05,"Id2",551,TRUE
"Rnf144a","OK","negbinomial.size",0.000901497209922007,0.00794196362766196,"Rnf144a",37,TRUE
"Rps7","OK","negbinomial.size",5.68451663758383e-06,8.56192116139306e-05,"Rps7",726,TRUE
"Rnaseh1","OK","negbinomial.size",0.880251821984438,0.94581887352486,"Rnaseh1",100,TRUE
"Adi1","OK","negbinomial.size",0.300434632255777,0.553791272738318,"Adi1",25,FALSE
"Trappc12","OK","negbinomial.size",0.246763544314243,0.492832289883716,"Trappc12",51,TRUE
"Tssc1","OK","negbinomial.size",0.0519294809072385,0.188690584645433,"Tssc1",53,TRUE
"Pxdn","OK","negbinomial.size",0.895631411389701,0.953490936351224,"Pxdn",102,TRUE
"Sntg2","OK","negbinomial.size",0.00829186249060211,0.048160224275275,"Sntg2",12,FALSE
"Tmem18","OK","negbinomial.size",0.523109366731301,0.736370833544338,"Tmem18",55,TRUE
